customer_id;full_name;registration_date;city;first_touch_channel
206717;Ткаченко Антон Дмитриевич;2024-05-19;Магнитогорск;Direct
206718;Маслов Ольга Андреевич;2024-02-01;Челябинск;Organic
206719;Павлов Даниил Викторовна;2024-01-15;Копейск;Direct
206720;Пономарёв Екатерина Алексеевич;2023-07-06;Челябинск;Organic
206721;Никитин Виктория Дмитриевна;2023-04-14;Магнитогорск;Organic
206722;Сафонов Дмитрий Сергеевич;2024-07-18;Копейск;Organic
206723;Каримов Марина Иванович;2023-02-06;Уфа;Organic
206724;Оганесян Амина Игоревна;2024-08-06;Ижевск;VK Ads
206725;Киселёв Вадим Антонович;2023-07-31;Магнитогорск;Organic
206726;Данилов Оксана Алексеевич;2024-07-21;Пермь;Organic
206727;Иванов Арсен Дмитриевна;2023-04-06;Миасс;Yandex Ads
206728;Борисов Анна Юрьевич;2023-10-19;Уфа;Direct
206729;Ли Даниил Павловна;2023-10-08;Пермь;VK Ads
206730;Поляков Аделина Игоревна;2024-07-11;Челябинск;Yandex Ads
206731;Шарипов Иван Сергеевич;2024-08-10;Пермь;Organic
206732;Петров Владимир Ивановна;2023-12-21;Копейск;Organic
206733;Кузьмин Георгий Антонович;2024-08-04;Уфа;Organic
206734;Киселёв Владимир Антонович;2024-01-02;Челябинск;Yandex Ads
206735;Воробьёв Борис Сергеевна;2023-07-21;Копейск;Yandex Ads
206736;Касымов Фёдор Андреевна;2023-07-03;Челябинск;VK Ads
206737;Мельник Екатерина Дмитриевна;2024-07-11;Челябинск;Direct
206738;Ибрагимов Яна Юрьевич;2023-08-25;Челябинск;Organic
206739;Беляев Надежда Евгеньевна;2024-02-17;Новосибирск;Yandex Ads
206740;Маслов Зарина Юрьевна;2024-06-25;Челябинск;Direct
206741;Герасимов Екатерина Дмитриевич;2024-01-14;Сургут;Organic
206742;Кузьмин Олег Алексеевич;2023-10-04;Челябинск;Organic
206743;Акопян Эмиль Игоревич;2024-07-28;Екатеринбург;Organic
206744;Сорокин Татьяна Иванович;2023-06-10;Челябинск;Yandex Ads
206745;Рахимов Елена Александровна;2024-01-09;Миасс;Direct
206746;Жуков Софья Сергеевич;2024-01-02;Магнитогорск;Referral
206747;Мирзоян Алина Романович;2024-06-05;Москва;Organic
206748;Баранов Мария Юрьевна;2024-02-26;Челябинск;Organic
206749;Каримов Тимур Сергеевич;2023-05-26;Москва;Organic
206750;Лебедев Юрий Романовна;2023-12-31;Челябинск;Referral
206751;Нуриев Динара Сергеевич;2024-07-18;Ижевск;Yandex Ads
206752;Хабибуллин Полина Романовна;2024-06-16;Магнитогорск;Direct
206753;Павлов Михаил Игоревич;2023-01-14;Челябинск;Organic
206754;Каримов Евгения Дмитриевна;2024-05-22;Ижевск;Telegram
206755;Бондаренко Анастасия Владимирович;2023-03-15;Златоуст;Organic
206756;Бекетов Ксения Алексеевна;2023-01-02;Миасс;Direct
206757;Макаров Артём Ивановна;2023-10-22;Москва;Direct
206758;Виноградов Тимур Романович;2023-05-01;Екатеринбург;Referral
206759;Романов Тимур Игоревич;2024-07-17;Копейск;Direct
206760;Данилов Тигран Иванович;2023-08-17;Екатеринбург;VK Ads
206761;Волков Николай Николаевич;2023-06-17;Санкт-Петербург;Direct
206762;Жумабаев Алина Дмитриевич;2024-08-02;Миасс;Direct
206763;Каримов Евгений Ивановна;2023-09-17;Челябинск;Organic
206764;Воробьёв Ольга Евгеньевич;2023-12-23;Миасс;Organic
206765;Цветков Денис Владимировна;2024-07-23;Миасс;Email
206766;Степанов Юлия Юрьевич;2024-01-05;Челябинск;Organic
206767;Денисов Мария Олегович;2024-02-10;Челябинск;Organic
206768;Афанасьев Софья Сергеевич;2023-11-20;Екатеринбург;VK Ads
206769;Кузьмин Валерий Викторовна;2023-12-09;Тюмень;Telegram
206770;Омаров Глеб Павловна;2024-02-06;Ижевск;Direct
206771;Цветков Надежда Александрович;2023-08-11;Челябинск;Referral
206772;Медведев Самвел Николаевна;2023-08-23;Копейск;Organic
206773;Филатов Виктория Владимировна;2023-08-31;Уфа;Organic
206774;Шевченко Алексей Игоревич;2024-03-03;Екатеринбург;VK Ads
206775;Титов Марат Игоревич;2024-06-26;Челябинск;Organic
206776;Коваленко Максим Николаевна;2023-07-22;Челябинск;VK Ads
206777;Валеев Алексей Андреевна;2023-11-25;Челябинск;Organic
206778;Медведев Марина Олегович;2023-06-17;Москва;Yandex Ads
206779;Арутюнян Марат Владимирович;2023-08-10;Челябинск;VK Ads
206780;Ли Артём Романовна;2024-02-20;Екатеринбург;Organic
206781;Саркисян Динара Сергеевна;2024-04-15;Москва;Email
206782;Никитин Полина Игоревич;2024-05-23;Уфа;VK Ads
206783;Кузьмин Фёдор Николаевна;2023-01-16;Златоуст;Referral
206784;Попов Глеб Алексеевна;2024-07-08;Челябинск;Yandex Ads
206785;Афанасьев Алексей Александрович;2024-06-09;Челябинск;Email
206786;Валеев Татьяна Николаевна;2023-02-16;Челябинск;Direct
206787;Валеев Евгений Дмитриевич;2023-07-11;Екатеринбург;Organic
206788;Гарипов Эмиль Евгеньевна;2024-02-14;Москва;Organic
206789;Рахимов Алёна Николаевна;2023-10-18;Челябинск;Yandex Ads
206790;Щербаков Наталья Павловна;2024-06-14;Екатеринбург;Direct
206791;Тарасенко Алёна Михайлович;2023-11-25;Челябинск;Yandex Ads
206792;Петросян Элина Викторович;2023-03-13;Тюмень;Telegram
206793;Бекетов Илья Романович;2023-12-23;Тюмень;Organic
206794;Волков Евгения Игоревна;2024-06-23;Челябинск;Direct
206795;Наумов Ирина Сергеевна;2024-08-26;Копейск;Organic
206796;Омаров Владимир Александровна;2023-12-03;Оренбург;Organic
206797;Орлов Яна Дмитриевич;2023-11-10;Магнитогорск;VK Ads
206798;Нуржанов Марат Михайлович;2024-01-20;Челябинск;Organic
206799;Котов Вера Олеговна;2023-11-17;Уфа;Organic
206800;Андреев Андрей Олегович;2023-07-04;Копейск;Direct
206801;Шин Гузель Дмитриевич;2023-05-08;Копейск;Direct
206802;Медведев Владимир Юрьевна;2023-09-19;Челябинск;VK Ads
206803;Гусев Дмитрий Романовна;2023-09-24;Челябинск;Organic
206804;Афанасьев Ярослав Павловна;2024-04-27;Екатеринбург;Email
206805;Чернов Яна Владимировна;2023-05-17;Челябинск;VK Ads
206806;Михайлов Ксения Романович;2023-12-13;Москва;Referral
206807;Аветисян Дмитрий Юрьевич;2023-07-24;Челябинск;Yandex Ads
206808;Павлов Игорь Павловна;2024-03-15;Магнитогорск;Organic
206809;Кузьмин Фёдор Евгеньевна;2024-08-16;Казань;VK Ads
206810;Рахимов Марина Сергеевна;2024-01-25;Челябинск;VK Ads
206811;Арутюнян Егор Антонович;2023-09-03;Челябинск;Email
